"article_id","model_id","main_crop","country","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","intervention_recla_detail_4","y_metric_recla","x_metric_raw","x_metric_recla","x_metric_unit_raw","x_metric_unit_recla","x_data_type","transformation_coefficient","transformation_variance_num","model_analysis_raw","m_model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","variance_ci_l","variance_ci_l_num","variance_ci_u","variance_ci_u_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","limitation_of_use_obs","factor_metric","coefficient_variance_type","model_coefficient_variance_type","t_value_pcc","b_logOR","se_logOR","m_region","m_sub_region","Developed_Developing","m_intervention_recla2","m_exact_variance_value","m_random_sample","m_mean_farm_size_ha","m_sampling_unit","m_type_data","m_av_year_assessment","factor_sub_class","x_metric_recla2","pcc_unit","logor_unit","pcc_factor_unit","ES_ID","yi","vi"
35,2,"Cereals","Nepal","agroforestry","alley cropping",NA,"exotic trees","n fixing","diversity adoption (1=yes, 0=no)","Landholding size","farm size","ktha (30 ktha=1ha)","ha","continuous","3.3333333333333333E-2",0.0333333333333333,"multinomial logit model","logit","B",0.095,0.095,"P","3.0000000000000001E-3",0.003,"na",NA,"na",NA,"nd",NA,"3.0000000000000001E-3",0.003,"nd",16,16,222,222,"no limitation","farm size (ha)","B_P","logit_B_P",2.96773792534178,0.00316666666666667,0.00106703042732521,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"29.25",1,1,2014,"Physical capital","Farm size","continuous","ha","Farm size (continuous)",40,0.2029617089668,0.00446266985508087
35,2,"Cereals","Nepal","agroforestry","alley cropping",NA,"exotic trees","n fixing","diversity adoption (1=yes, 0=no)","Livestock herd size","units of livestock","LSU","LSU","continuous","none",NA,"multinomial logit model","logit","B",0.178,0.178,"P","0.17899999999999999",0.179,"na",NA,"na",NA,"nd",NA,"0.17899999999999999",0.179,"nd",16,16,222,222,"no limitation","units of livestock (LSU)","B_P","logit_B_P",1.34384040688121,0.178,0.132456204686614,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"29.25",1,1,2014,"Physical capital","Livestock units","continuous",NA,"Livestock units (continuous)",41,0.0934471855272433,0.00476995874482094
35,2,"Cereals","Nepal","agroforestry","alley cropping",NA,"exotic trees","n fixing","diversity adoption (1=yes, 0=no)","Extension service: Total number of training received and visits by extension workers in the last five years","agricultural extension frequency","number of visits","number of contacts","continuous","none",NA,"multinomial logit model","logit","B",0.529,0.529,"P","3.0000000000000001E-3",0.003,"na",NA,"na",NA,"nd",NA,"3.0000000000000001E-3",0.003,"nd",16,16,222,222,"no limitation","agricultural extension frequency (number of contacts)","B_P","logit_B_P",2.96773792534178,0.529,0.178250240859485,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"29.25",1,1,2014,"Technical information","Extension frequency","number of contacts","number of contacts","Extension frequency (number of contacts)",42,0.2029617089668,0.00446266985508087
35,2,"Cereals","Nepal","agroforestry","alley cropping",NA,"exotic trees","n fixing","diversity adoption (1=yes, 0=no)","Irrigation: Farm has any source of irrigation","access to irrigation","1= yes, 0= otherwise","1= yes, 0= no","categorical (binary)","none",NA,"multinomial logit model","logit","B",0.302,0.302,"P","0.57099999999999995",0.571,"na",NA,"na",NA,"nd",NA,"0.57099999999999995",0.571,"nd",16,16,222,222,"no limitation","access to irrigation (1= yes, 0= no)","B_P","logit_B_P",0.566579361742592,0.302,0.533023298044528,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"29.25",1,1,2014,"Physical capital","Access to irrigation","1= yes","1= yes","Access to irrigation (1= yes)",43,0.0395406726026166,0.00483920152836124
35,2,"Cereals","Nepal","agroforestry","alley cropping",NA,"exotic trees","n fixing","diversity adoption (1=yes, 0=no)","Membership: Member of farmers’ group and organization","hh association member","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"multinomial logit model","logit","B",0.115,0.115,"P","1.9E-2",0.019,"na",NA,"na",NA,"nd",NA,"1.9E-2",0.019,"nd",16,16,222,222,"no limitation","hh association member (1= yes, 0= no)","B_P","logit_B_P",2.34553097080667,0.115,0.0490294101554537,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"29.25",1,1,2014,"Social capital","Association member","1= yes","1= yes","Association member (1= yes)",44,0.161664088648651,0.00460394416318382
35,2,"Cereals","Nepal","agroforestry","alley cropping",NA,"exotic trees","n fixing","diversity adoption (1=yes, 0=no)","Origin: Farmer is native","hh is native","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"multinomial logit model","logit","B",-0.336,-0.336,"P","0.55100000000000005",0.551,"na",NA,"na",NA,"nd",NA,"0.55100000000000005",0.551,"nd",16,16,222,222,"no limitation","hh is native (1= yes, 0= no)","B_P","logit_B_P",-0.59626231818255,-0.336,0.563510370778002,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"29.25",1,1,2014,"Socio-demographic","Household is native","1= yes","1= yes","Household is native (1= yes)",45,-0.0416087016477077,0.00483757489921775
35,2,"Cereals","Nepal","agroforestry","alley cropping",NA,"exotic trees","n fixing","diversity adoption (1=yes, 0=no)","Farmer is risk-averse","hh risk attitude","1= risk-averse, 0= otherwise","1= risk-averse, 0= otherwise","categorical (multiple)","none",NA,"multinomial logit model","logit","B",-1.208,-1.208,"P","0.123",0.123,"na",NA,"na",NA,"nd",NA,"0.123",0.123,"nd",16,16,222,222,"no limitation","hh risk attitude (1= risk-averse, 0= otherwise)","B_P","logit_B_P",-1.54230291883832,-1.208,0.78324431941676,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"29.25",1,1,2014,"Personal behaviour","Risk attitude","1= risk-averse","1= risk-averse","Risk attitude (1= risk-averse)",46,-0.10709954072397,0.0047436453631173
35,2,"Cereals","Nepal","agroforestry","alley cropping",NA,"exotic trees","n fixing","diversity adoption (1=yes, 0=no)","Awareness Farmer is aware of environmental benefits of an agroforestry practice","hh perceive benefits of SFP or DFS","1= aware of the benefits of diversified farming systems, 0= otherwise","1= environmental benefits, 0= otherwise","categorical (binary)","none",NA,"multinomial logit model","logit","B",0.821,0.821,"P","0.122",0.122,"na",NA,"na",NA,"nd",NA,"0.122",0.122,"nd",16,16,222,222,"no limitation","hh perceive benefits of SFP or DFS (1= environmental benefits, 0= otherwise)","B_P","logit_B_P",1.54643312225675,0.821,0.530899130511312,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"29.25",1,1,2014,"Personal behaviour","Perceived benefit","1= environmental","1= environmental","Perceived benefit (1= environmental)",47,0.107383044638037,0.00474306179678262
44,1,"nd","Cameroon","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","SEX (gender of plot owner)","hh gender","1= male, 0= female","1= male, 0= female","categorical (binary)","none",NA,"logit regression model","logit","B",1.0832,1.0832,"SE","0.61219999999999997",0.6122,"na",NA,"na",NA,"1.77",1.77,"0.05",0.05,"nd",14,14,156,156,"no limitation","hh gender (1= male, 0= female)","B_SE","logit_B_SE",1.76935641947076,1.0832,0.6122,"Africa","Middle Africa","Developing regions","Agroforestry",1,1,"nd",1,1,NA,"Socio-demographic","Gender","1= male","1= male","Gender (1= male)",48,0.147379539584166,0.0067396502301314
44,1,"nd","Cameroon","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","FHSIZE (size of household)","h size","number of people","number of people","continuous","none",NA,"logit regression model","logit","B",-0.0012593,-0.0012593,"SE","5.4179999999999999E-2",0.05418,"na",NA,"na",NA,"-2.3E-2",-0.023,"nd",NA,"nd",14,14,156,156,"no limitation","h size (number of people)","B_SE","logit_B_SE",-0.0232428940568475,-0.0012593,0.05418,"Africa","Middle Africa","Developing regions","Agroforestry",1,1,"nd",1,1,NA,"Socio-demographic","Household size","continuous","number of people","Household size (continuous)",49,-0.0019574010382896,0.00704219955758472
44,1,"nd","Cameroon","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","EDUC (educational level of farmer)","hh education","level (0-4)","level 0-4","continuous","none",NA,"logit regression model","logit","B",0.093614,0.093614,"SE","0.30359999999999998",0.3036,"na",NA,"na",NA,"0.308",0.308,"nd",NA,"nd",14,14,156,156,"no limitation","hh education (level 0-4)","B_SE","logit_B_SE",0.3083465085639,0.093614,0.3036,"Africa","Middle Africa","Developing regions","Agroforestry",1,1,"nd",1,1,NA,"Socio-demographic","Education","continuous",NA,"Education (continuous)",50,0.0259587098331652,0.00703276580878619
44,1,"nd","Cameroon","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","AGE (age of farmer)","hh age","years","years","continuous","none",NA,"logit regression model","logit","B",-0.0010194,-0.0010194,"SE","2.017E-2",0.02017,"na",NA,"na",NA,"-5.0999999999999997E-2",-0.051,"nd",NA,"nd",14,14,156,156,"no limitation","hh age (years)","B_SE","logit_B_SE",-0.0505404065443728,-0.0010194,0.02017,"Africa","Middle Africa","Developing regions","Agroforestry",1,1,"nd",1,1,NA,"Socio-demographic","Age","continuous","years","Age (continuous)",51,-0.00425623149386414,0.00704199837545854
44,1,"nd","Cameroon","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","FAS (membership of farmers' associations)","hh association member","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"logit regression model","logit","B",2.4813,2.4813,"SE","0.6472",0.6472,"na",NA,"na",NA,"3.8340000000000001",3.834,"0.05",0.05,"nd",14,14,156,156,"no limitation","hh association member (1= yes, 0= no)","B_SE","logit_B_SE",3.83389987639061,2.4813,0.6472,"Africa","Middle Africa","Developing regions","Agroforestry",1,1,"nd",1,1,NA,"Social capital","Association member","1= yes","1= yes","Association member (1= yes)",52,0.307254428122312,0.00577536472091693
44,1,"nd","Cameroon","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","CONT (contact with agroforestry extension agents)","access to agricultural extension","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"logit regression model","logit","B",3.1709,3.1709,"SE","1.111",1.111,"na",NA,"na",NA,"2.8530000000000002",2.853,"0.05",0.05,"nd",14,14,156,156,"no limitation","access to agricultural extension (1= yes, 0= no)","B_SE","logit_B_SE",2.85409540954095,3.1709,1.111,"Africa","Middle Africa","Developing regions","Agroforestry",1,1,"nd",1,1,NA,"Technical information","Access to extension","1= yes","1= yes","Access to extension (1= yes)",53,0.233702245253021,0.00629401062925385
44,1,"nd","Cameroon","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","LANDTR (security of land rights)","land tenure security","1= secure of land rights, 0= no","1= owned, 0= otherwise","categorical (binary)","none",NA,"logit regression model","logit","B",-0.14027,-0.14027,"SE","0.5101",0.5101,"na",NA,"na",NA,"-0.27500000000000002",-0.275,"nd",NA,"nd",14,14,156,156,"no limitation","land tenure security (1= owned, 0= otherwise)","B_SE","logit_B_SE",-0.274985297000588,-0.14027,0.5101,"Africa","Middle Africa","Developing regions","Agroforestry",1,1,"nd",1,1,NA,"Physical capital","Land tenure","1= owned","1= owned","Land tenure (1= owned)",54,-0.0231517324222864,0.00703470621035636
44,1,"nd","Cameroon","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","FORIGIN (dummy for farmers' origin)","hh is native","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"logit regression model","logit","B",-0.47543,-0.47543,"SE","0.63839999999999997",0.6384,"na",NA,"na",NA,"-0.745",-0.745,"nd",NA,"nd",14,14,156,156,"no limitation","hh is native (1= yes, 0= no)","B_SE","logit_B_SE",-0.744721177944862,-0.47543,0.6384,"Africa","Middle Africa","Developing regions","Agroforestry",1,1,"nd",1,1,NA,"Socio-demographic","Household is native","1= yes","1= yes","Household is native (1= yes)",55,-0.0625938544974595,0.0069871786578085
44,1,"nd","Cameroon","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","NFINC (non-farm income)","access to off-farm income","1= yes, 0= otherwise","1= yes, 0= no","categorical (binary)","none",NA,"logit regression model","logit","B",0.18166,0.18166,"SE","0.4698",0.4698,"na",NA,"na",NA,"0.38700000000000001",0.387,"nd",NA,"nd",14,14,156,156,"no limitation","access to off-farm income (1= yes, 0= no)","B_SE","logit_B_SE",0.386675180928054,0.18166,0.4698,"Africa","Middle Africa","Developing regions","Agroforestry",1,1,"nd",1,1,NA,"Financial capital","Access to non-farm income","1= yes","1= yes","Access to non-farm income (1= yes)",56,0.0325466728215628,0.00702734190326151
45,1,"nd","Nigeria","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","SEX (1 = male; 0 = female)","hh gender","1= male, 0= female","1= male, 0= female","categorical (binary)","none",NA,"logit regression model","logit","B",1.2501,1.2501,"SE","0.74819999999999998",0.7482,"na",NA,"na",NA,"nd",NA,"9.4799999999999995E-2",0.0948,"nd",20,20,223,223,"no limitation","hh gender (1= male, 0= female)","B_SE","logit_B_SE",1.67080994386528,1.2501,0.7482,"Africa","Western Africa","Developing regions","Agroforestry",1,1,"nd",1,1,1996,"Socio-demographic","Gender","1= male","1= male","Gender (1= male)",57,0.116753786840422,0.0047927237579168
45,1,"nd","Nigeria","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","FHHSIZE (family size)","h size","number of people","number of people","continuous","none",NA,"logit regression model","logit","B",-0.0154,-0.0154,"SE","2.9100000000000001E-2",0.0291,"na",NA,"na",NA,"nd",NA,"0.59760000000000002",0.5976,"nd",20,20,223,223,"no limitation","h size (number of people)","B_SE","logit_B_SE",-0.529209621993127,-0.0154,0.0291,"Africa","Western Africa","Developing regions","Agroforestry",1,1,"nd",1,1,1996,"Socio-demographic","Household size","continuous","number of people","Household size (continuous)",58,-0.0372092736109645,0.00491247712728142
45,1,"nd","Nigeria","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","EDUC (educational level of farmer)","hh education","1= educated, 0= otherwise","1= literate, 0= otherwise","categorical (binary)","none",NA,"logit regression model","logit","B",0.4686,0.4686,"SE","0.4652",0.4652,"na",NA,"na",NA,"nd",NA,"0.31369999999999998",0.3137,"nd",20,20,223,223,"no limitation","hh education (1= literate, 0= otherwise)","B_SE","logit_B_SE",1.0073086844368,0.4686,0.4652,"Africa","Western Africa","Developing regions","Agroforestry",1,1,"nd",1,1,1996,"Socio-demographic","Education","1= literate","1= literate","Education (1= literate)",59,0.0706966551457057,0.00487698988215191
45,1,"nd","Nigeria","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","FAS (membership of farmers associations)","hh association member","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"logit regression model","logit","B",0.3817,0.3817,"SE","0.64659999999999995",0.6466,"na",NA,"na",NA,"nd",NA,"0.55489999999999995",0.5549,"nd",20,20,223,223,"no limitation","hh association member (1= yes, 0= no)","B_SE","logit_B_SE",0.590318589545314,0.3817,0.6466,"Africa","Western Africa","Developing regions","Agroforestry",1,1,"nd",1,1,1996,"Social capital","Association member","1= yes","1= yes","Association member (1= yes)",60,0.0414988909779138,0.00490915591095182
45,1,"nd","Nigeria","agroforestry","alley cropping",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","AFEXP (number of years of experience in alley farming)","hh farming experience","years","years","continuous","none",NA,"logit regression model","logit","B",0.442,0.442,"SE","0.19789999999999999",0.1979,"na",NA,"na",NA,"nd",NA,"2.5499999999999998E-2",0.0255,"nd",20,20,223,223,"no limitation","hh farming experience (years)","B_SE","logit_B_SE",2.23345123799899,0.442,0.1979,"Africa","Western Africa","Developing regions","Agroforestry",1,1,"nd",1,1,1996,"Technical information","Farming experience","continuous","years","Farming experience (continuous)",61,0.155239977688757,0.00469153636540453
45,2,"nd","Nigeria","agroforestry and fallow","alley cropping with fallow periods",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","AGE","hh age","years","years","continuous","none",NA,"logit regression model","logit","B",0.0916,0.0916,"SE","4.65E-2",0.0465,"na",NA,"na",NA,"nd",NA,"4.8800000000000003E-2",0.0488,"nd",12,12,223,223,"no limitation","hh age (years)","B_SE","logit_B_SE",1.96989247311828,0.0916,0.0465,"Africa","Western Africa","Developing regions","Combined systems",1,1,"nd",1,1,1996,"Socio-demographic","Age","continuous","years","Age (continuous)",62,0.134696698005835,0.00456892310339029
45,2,"nd","Nigeria","agroforestry and fallow","alley cropping with fallow periods",NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","SEX (1 = male; 0 = female)","hh gender","1= male, 0= female","1= male, 0= female","categorical (binary)","none",NA,"logit regression model","logit","B",-0.2941,-0.2941,"SE","1.5566",1.5566,"na",NA,"na",NA,"nd",NA,"0.85009999999999997",0.8501,"nd",12,12,223,223,"no limitation","hh gender (1= male, 0= female)","B_SE","logit_B_SE",-0.188937427727098,-0.2941,1.5566,"Africa","Western Africa","Developing regions","Combined systems",1,1,"nd",1,1,1996,"Socio-demographic","Gender","1= male","1= male","Gender (1= male)",63,-0.0130368131746917,0.00473772564876961
